call_id,session_id,provider,model,modality,task_id,request_at,result_at,input_hash,output_hash,status,retry_count,local_raw_ref,git_safe_note
latest_live_07-QW0014,latest_live_07,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:21:21+08:00,2026-07-23T16:21:21+08:00,28d3d3de0c88,57f17a2849a398bae5e7622fb56808725cb315a0f3a1334d6305a9fb61ad820f,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0014_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_07-QW0015,latest_live_07,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:21:26+08:00,2026-07-23T16:21:26+08:00,cf61647defd4,143a363d509437de5c39bb44efd21d1e9500a89134cc1e0b0d36fb64154eb2e0,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0015_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_07-QW0016,latest_live_07,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:21:36+08:00,2026-07-23T16:21:36+08:00,b98541ce2bb4,408dbf853a3cc1e8d0bbb0545ca8de7946874257ab7aeb89f9faf52c18b249f9,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0016_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_07-QW0017,latest_live_07,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:21:41+08:00,2026-07-23T16:21:41+08:00,0be847ff26fb,6a0a5a249c85d10bfe6c65ad50843aebbebed7783b0ed8037bd1e80e224895af,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0017_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_07-QW0018,latest_live_07,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:21:47+08:00,2026-07-23T16:21:47+08:00,2f1f49b3d30a,4574477f5e3faa39059a333b9a875284470f39ad182d5ba0954d2b4a18b23447,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0018_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_07-QW0019,latest_live_07,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:21:51+08:00,2026-07-23T16:21:51+08:00,7c00a8625bc3,8a80b47db3f323ddf0d6f0a5f0bb23a3eafb33d304f8c1d554164b66827e8b90,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0019_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_08-QW0001,latest_live_08,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:24:23+08:00,2026-07-23T16:24:23+08:00,83f886c58579,083cce7327d3b6da130a1fe69d60b139415f40d1121cdd0431db7d215ef4f065,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_08/api_raw/latest_live_08_vision_0001_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_08-QW0002,latest_live_08,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:24:29+08:00,2026-07-23T16:24:29+08:00,7140782fbed6,081580d89bed3869d62f0f897e82cf508a0273be2e76a896cc5eb9aae609f078,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_08/api_raw/latest_live_08_vision_0002_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_08-QW0003,latest_live_08,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:24:34+08:00,2026-07-23T16:24:34+08:00,e0c72a3807d0,70a96f7fe5d52895d33efe07c67d6dd345bc020976060e8cb3c2bed6981569d0,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_08/api_raw/latest_live_08_vision_0003_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_08-QW0004,latest_live_08,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:24:39+08:00,2026-07-23T16:24:39+08:00,db985e9de96e,35410eccce94a11c6c72ec47aff6ebfc16e9a749936ca12484c109e1d41a82a5,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_08/api_raw/latest_live_08_vision_0004_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_08-QW0005,latest_live_08,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:24:44+08:00,2026-07-23T16:24:44+08:00,bec558b069b0,db063dc2a0ff3e28e35268d159761c455290aeb4f47b7fb7af36b07175ce4a67,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_08/api_raw/latest_live_08_vision_0005_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_08-QW0006,latest_live_08,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:24:52+08:00,2026-07-23T16:24:52+08:00,4e3311b85bfb,c618837a7103f6dcf1e5d7b599d6c6bf5b545a1e020a278378c5e474e740d6fa,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_08/api_raw/latest_live_08_vision_0006_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_08-QW0007,latest_live_08,Alibaba DashScope,qwen3-vl-plus,qwen_vl_video_window,,2026-07-23T16:25:15+08:00,2026-07-23T16:25:15+08:00,c1ebd6da3c3b,4d953c8afedd729c47ef7f2eeee7adb38a099cc0f130ae2f37aafa620eecfa94,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_08/api_raw/latest_live_08_vision_0007_qwen3-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_08-QW0008,latest_live_08,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:25:19+08:00,2026-07-23T16:25:19+08:00,357f0ef8f888,868267ab15117aa060e9aca7d91b91ead3fde507f7923649a796f1d2c99ec085,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_08/api_raw/latest_live_08_vision_0008_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_08-QW0009,latest_live_08,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:25:27+08:00,2026-07-23T16:25:27+08:00,0d42c6c0b7a1,f05f6f263178e6c1d349878bf419437d33e31109e7e71d24d2a26125b0dcd734,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_08/api_raw/latest_live_08_vision_0009_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_08-QW0010,latest_live_08,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:25:32+08:00,2026-07-23T16:25:32+08:00,e31cbe06fcdc,5e3d6c7e44be8c2b94c0940cb8a359ac1259385f33f9553c92dbe9112cc8fac3,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_08/api_raw/latest_live_08_vision_0010_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_08-QW0011,latest_live_08,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:25:39+08:00,2026-07-23T16:25:39+08:00,386ee6a02b60,09eb106b45bf311bd966d7511e6b445a182ecd3fe24cbfdb1e4e2fc0c6dabd79,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_08/api_raw/latest_live_08_vision_0011_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_08-QW0012,latest_live_08,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:25:44+08:00,2026-07-23T16:25:44+08:00,de634e868bec,f09fdde66f8dab0c38de6f6db7e2e331dac6e2fd8613a23dd085b4dd1d864ecd,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_08/api_raw/latest_live_08_vision_0012_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_08-QW0013,latest_live_08,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:25:50+08:00,2026-07-23T16:25:50+08:00,b662648b4da6,ce939d881a7fcad83234086aaea1fb18a526f84ffdc8b45abcc065bd5215c3ac,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_08/api_raw/latest_live_08_vision_0013_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_08-QW0014,latest_live_08,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:25:55+08:00,2026-07-23T16:25:55+08:00,208ab186d0d5,8be4390bd4714b4bb596a861aa6080c4f946d3cd429bfb55580d4a6bd38173fd,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_08/api_raw/latest_live_08_vision_0014_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_09-QW0001,latest_live_09,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:27:51+08:00,2026-07-23T16:27:51+08:00,cc02aab217ab,e8529f3b0b6386ffc12712242ac01e15788ce7885106be69db3efa5cfee86c00,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/api_raw/latest_live_09_vision_0001_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_09-QW0002,latest_live_09,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:27:56+08:00,2026-07-23T16:27:56+08:00,794339b5d6e5,64d24e2e8ffac65be33a3a474e636f2b9046f7bc22f75e4a2fcec89f3972117b,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/api_raw/latest_live_09_vision_0002_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_09-QW0003,latest_live_09,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:28:00+08:00,2026-07-23T16:28:00+08:00,fd51bbc048ac,64ada629c264fe07ad8004de1ec28e9078c7293d2f176607ba81cbd0964394b7,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/api_raw/latest_live_09_vision_0003_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_09-QW0004,latest_live_09,Alibaba DashScope,qwen-vl-max,qwen_vl_video_window,,2026-07-23T16:28:23+08:00,2026-07-23T16:28:23+08:00,499322e97e4a,ab6f857a519931e12f043eba8305f8d7803e77c2fb3f3da97f9ed6851fececf2,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/api_raw/latest_live_09_vision_0004_qwen-vl-max.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_09-QW0005,latest_live_09,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:28:29+08:00,2026-07-23T16:28:29+08:00,7f987f0b52ae,ca3064a0f8585f85aab61fd8dc33c65eb2f31eb2ed4d9982d3da0343e72eb237,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/api_raw/latest_live_09_vision_0005_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_09-QW0006,latest_live_09,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:28:34+08:00,2026-07-23T16:28:34+08:00,344328d59f17,0822e716d0579f690a25e84d722456e439cd1521b40af5d38d45e0b16adc68df,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/api_raw/latest_live_09_vision_0006_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_09-QW0007,latest_live_09,Alibaba DashScope,qwen3-vl-plus,qwen_vl_video_window,,2026-07-23T16:28:58+08:00,2026-07-23T16:28:58+08:00,e5a8520cbe5e,8838a3f8a767a7a32ec631b8fb208d0f3b32ccec055e922200c0f20f66695c50,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/api_raw/latest_live_09_vision_0007_qwen3-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_09-QW0008,latest_live_09,Alibaba DashScope,qwen3-vl-plus,qwen_vl_video_window,,2026-07-23T16:29:32+08:00,2026-07-23T16:29:32+08:00,966543a5d4d7,9c0f58d0cba1fbf11db7b9280c4fe8efc095befcdd9cf6a341f921bc946b7c0e,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_09/api_raw/latest_live_09_vision_0008_qwen3-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_10-QW0001,latest_live_10,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:30:49+08:00,2026-07-23T16:30:49+08:00,db433e9494bf,f4240e0ca42bac6849f9d048fdb6fcf59310c65e713bde0ebb23466b565f06aa,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/api_raw/latest_live_10_vision_0001_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_10-QW0002,latest_live_10,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:30:54+08:00,2026-07-23T16:30:54+08:00,08a9e9e4015a,8a4962ceb4629ec8957665fbf8a030aca35f9034158d3b7e099748f771fa74c1,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/api_raw/latest_live_10_vision_0002_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_10-QW0003,latest_live_10,Alibaba DashScope,qwen-vl-max,qwen_vl_video_window,,2026-07-23T16:31:20+08:00,2026-07-23T16:31:20+08:00,7924ae879e1e,1f623a78bc3f5ee33b983987e97efa3742d286ba543d9ca6b3ba52f4315f16e3,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/api_raw/latest_live_10_vision_0003_qwen-vl-max.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_10-QW0004,latest_live_10,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:31:26+08:00,2026-07-23T16:31:26+08:00,27c01aee6b95,8f3072127610f2cee94c924be0bd3f475fc2f4655fcf832168d11ba972a71afb,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/api_raw/latest_live_10_vision_0004_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_10-QW0005,latest_live_10,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:31:30+08:00,2026-07-23T16:31:30+08:00,b4322348f983,d55a627c7e00d1ded84d4e3e9b3405225007cb008d8415c979a4b4179370f6e7,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/api_raw/latest_live_10_vision_0005_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_10-QW0006,latest_live_10,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:31:37+08:00,2026-07-23T16:31:37+08:00,70b54feb1df9,7984d0bd7b4e5a8dc61d20c94bd1021aa92fcdc92caf81453bb55c7f1945b061,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/api_raw/latest_live_10_vision_0006_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_10-QW0007,latest_live_10,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:31:42+08:00,2026-07-23T16:31:42+08:00,0ecffb253223,1771f29ccc1a94a0fb532b2889f89ef35c2d4a34b746fc2f174019dcb4f8364b,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/api_raw/latest_live_10_vision_0007_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_10-QW0008,latest_live_10,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:31:50+08:00,2026-07-23T16:31:50+08:00,f3f2d28f9467,71c68744366e516e662e5193d1625c28ea2866aafa93a2358d2d77eaa4818bc9,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/api_raw/latest_live_10_vision_0008_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_10-QW0009,latest_live_10,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:31:55+08:00,2026-07-23T16:31:55+08:00,b5c5b21722ea,badd57a08db0c08feec0244e24ec57db121830f43fe3bb555bfdf2941905e087,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/api_raw/latest_live_10_vision_0009_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_10-QW0010,latest_live_10,Alibaba DashScope,qwen3-vl-plus,qwen_vl_video_window,,2026-07-23T16:32:19+08:00,2026-07-23T16:32:19+08:00,dcf134fc380c,7e1b2f49fe546d87f0936dcc5a01327a25db82cab25dc63efd897be9648d60fb,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/api_raw/latest_live_10_vision_0010_qwen3-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_10-QW0011,latest_live_10,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:32:24+08:00,2026-07-23T16:32:24+08:00,5a47cfeddb30,ed634c1ca98434fb0bf6a941df9d5ce8782de08ab6c4ec39f595b21a20495f21,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/api_raw/latest_live_10_vision_0011_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_10-QW0012,latest_live_10,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:32:29+08:00,2026-07-23T16:32:29+08:00,ad35edcb732a,4d99f5fdb0c364000655c235a8d44ea11e02420b61ca16a27c994e865be1cd32,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/api_raw/latest_live_10_vision_0012_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_10-QW0013,latest_live_10,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:32:37+08:00,2026-07-23T16:32:37+08:00,25c923005cdb,7f05c8e4789705712a5150036436a6227750e781a038db87754980e7dbdf7ccb,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/api_raw/latest_live_10_vision_0013_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_10-QW0014,latest_live_10,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:32:42+08:00,2026-07-23T16:32:42+08:00,657b9d5d8e93,a7a958472e2bcb6c6431febb18e6722b3528c70b831712693808a2687e5ac351,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/api_raw/latest_live_10_vision_0014_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_10-QW0015,latest_live_10,Alibaba DashScope,qwen3-vl-plus,qwen_vl_video_window,,2026-07-23T16:33:09+08:00,2026-07-23T16:33:09+08:00,1761bcc6e4e4,b5e99cebe3786c50151b545734ca5649698453677e449427cdc7bf53bd74ac3f,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/api_raw/latest_live_10_vision_0015_qwen3-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_10-QW0016,latest_live_10,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:33:18+08:00,2026-07-23T16:33:18+08:00,80139dcacfa5,89795afccd23bf8f0bc0e56b321467ba3a0517588841064f0562a6b1ee749b4e,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/api_raw/latest_live_10_vision_0016_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_10-QW0017,latest_live_10,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:33:23+08:00,2026-07-23T16:33:23+08:00,233df584378f,00bde419bec1dd6c766e25c78a3397657f4b8e490065cd64594ae6d77f943e23,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/api_raw/latest_live_10_vision_0017_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_10-QW0018,latest_live_10,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:33:29+08:00,2026-07-23T16:33:29+08:00,d690ab4c9b5d,f20935ecf40691ce605094796e9727903857cd0819b481a39edc359ba2ac0a3b,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/api_raw/latest_live_10_vision_0018_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_10-QW0019,latest_live_10,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:33:34+08:00,2026-07-23T16:33:34+08:00,c2cec0ac1da9,8e67d727c30e02436b9b1c3cad3f0b0f86ebc27336cf015f3e4514c190ed12ca,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/api_raw/latest_live_10_vision_0019_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_10-QW0020,latest_live_10,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:33:40+08:00,2026-07-23T16:33:40+08:00,10f7837e07c8,be8d92f98ed82add50e53692e3d55899ffaa857fea0e2b2115dd65191cb32f4f,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/api_raw/latest_live_10_vision_0020_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_10-QW0021,latest_live_10,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:33:48+08:00,2026-07-23T16:33:48+08:00,2f54f02fca53,e08e99db815ecb786e534bd0a9dc6061a0fd1af4fc018d4fd319d3330e36933e,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/api_raw/latest_live_10_vision_0021_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_10-QW0022,latest_live_10,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:33:51+08:00,2026-07-23T16:33:51+08:00,54e7c237b43a,72ef1cbbde06e7e45154f72929dec6341b5a1f78d8838051cb82e2aecdae7110,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_10/api_raw/latest_live_10_vision_0022_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
