rule_id,session_id,trigger_type,trigger_evidence_ids,source_event_ids,source_comment_ids,trigger_pattern,audience_state_candidate,decision_goal_candidate,response_strategy_candidate,course_basis,avatar_action_basis,prosody_basis,risk_level_candidate,human_takeover_required,fallback_route,completion_status
RULE-00120,latest_live_01,comment_reply_arbitration,latest_live_01-RL00120,latest_live_01-SEM0199-000004880690,latest_live_01-COM00120,insufficient_source_evidence,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,demonstrating pelvic floor exercises with a pink ball,normal_volume,medium,true,manual_takeover,passed
RULE-00121,latest_live_01,comment_reply_arbitration,latest_live_01-RL00121,latest_live_01-SEM0213-000005305510,latest_live_01-COM00121,topic_related_not_causal,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,手持粉色气球，用另一只手做手势讲解,normal_volume,low,false,safe_generic_response,passed
RULE-00122,latest_live_01,comment_reply_arbitration,latest_live_01-RL00122,latest_live_01-SEM0212-000005258220,latest_live_01-COM00122,topic_related_not_causal,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,手持粉色气球，用另一只手做手势讲解,normal_volume,low,false,safe_generic_response,passed
RULE-00123,latest_live_01,comment_reply_arbitration,latest_live_01-RL00123,latest_live_01-SEM0211-000005200440,latest_live_01-COM00123,insufficient_source_evidence,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,holding_and_moving_a_balloon,normal_volume,medium,true,manual_takeover,passed
RULE-00124,latest_live_01,comment_reply_arbitration,latest_live_01-RL00124,latest_live_01-SEM0202-000004928510,latest_live_01-COM00124,topic_related_not_causal,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,手持粉色球体，讲解动作要领,normal_volume,low,false,safe_generic_response,passed
RULE-00125,latest_live_01,comment_reply_arbitration,latest_live_01-RL00125,latest_live_01-SEM0204-000004997300,latest_live_01-COM00125,topic_related_not_causal,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,主播坐在粉色健身球上，用手指比划并配合语言讲解动作要领。,normal_volume,low,false,safe_generic_response,passed
RULE-00126,latest_live_01,comment_reply_arbitration,latest_live_01-RL00126,latest_live_01-SEM0059-000001463780,latest_live_01-COM00126,insufficient_source_evidence,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,手持粉色瑜伽球进行演示和讲解,normal_volume,medium,true,manual_takeover,passed
RULE-00127,latest_live_01,comment_reply_arbitration,latest_live_01-RL00127,latest_live_01-SEM0109-000002564400,latest_live_01-COM00127,insufficient_source_evidence,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,手持椰子油瓶，演示涂抹动作,normal_volume,medium,true,manual_takeover,passed
RULE-00128,latest_live_01,comment_reply_arbitration,latest_live_01-RL00128,latest_live_01-SEM0029-000000726930,latest_live_01-COM00128,insufficient_source_evidence,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,手持粉色训练球，进行讲解和示范动作,normal_volume,medium,true,manual_takeover,passed
RULE-00129,latest_live_01,comment_reply_arbitration,latest_live_01-RL00129,latest_live_01-SEM0006-000000192060,latest_live_01-COM00129,insufficient_source_evidence,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,speaking,normal_volume,medium,true,manual_takeover,passed
RULE-00130,latest_live_01,comment_reply_arbitration,latest_live_01-RL00130,latest_live_01-SEM0021-000000543670,latest_live_01-COM00130,insufficient_source_evidence,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,双手在胸前做展开-合拢手势，配合语言节奏；身体轻微前倾,normal_volume,medium,true,manual_takeover,passed
RULE-00131,latest_live_01,comment_reply_arbitration,latest_live_01-RL00131,latest_live_01-SEM0021-000000543670,latest_live_01-COM00131,insufficient_source_evidence,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,双手在胸前做展开-合拢手势，配合语言节奏；身体轻微前倾,normal_volume,medium,true,manual_takeover,passed
RULE-00132,latest_live_01,comment_reply_arbitration,latest_live_01-RL00132,latest_live_01-SEM0182-000004477210,latest_live_01-COM00132,topic_related_not_causal,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,坐着进行盆底肌锻炼动作演示,normal_volume,low,false,safe_generic_response,passed
RULE-00133,latest_live_01,comment_reply_arbitration,latest_live_01-RL00133,latest_live_01-SEM0086-000001992590,latest_live_01-COM00133,insufficient_source_evidence,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,双手交替做上提、展开、收拢等手势；配合讲解模拟肠道位置与脏腑下垂状态；身体轻微前倾后坐，节奏性摆动,normal_volume,medium,true,manual_takeover,passed
RULE-00134,latest_live_01,comment_reply_arbitration,latest_live_01-RL00134,latest_live_01-SEM0134-000003079120,latest_live_01-COM00134,topic_related_not_causal,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,讲解动作要领，双手在胸前做演示动作,normal_volume,low,false,safe_generic_response,passed
RULE-00135,latest_live_01,comment_reply_arbitration,latest_live_01-RL00135,latest_live_01-SEM0134-000003079120,latest_live_01-COM00135,topic_related_not_causal,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,讲解动作要领，双手在胸前做演示动作,normal_volume,low,false,safe_generic_response,passed
RULE-00136,latest_live_01,comment_reply_arbitration,latest_live_01-RL00136,latest_live_01-SEM0109-000002564400,latest_live_01-COM00136,topic_related_not_causal,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,手持椰子油瓶，演示涂抹动作,normal_volume,low,false,safe_generic_response,passed
RULE-00137,latest_live_01,comment_reply_arbitration,latest_live_01-RL00137,latest_live_01-SEM0113-000002648220,latest_live_01-COM00137,topic_related_not_causal,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,手持粉色健身球，演示握持与轻压动作；期间将球置于膝上，双手交替轻拍球面；最后双手合拢于胸前做总结手势,normal_volume,low,false,safe_generic_response,passed
RULE-00138,latest_live_01,comment_reply_arbitration,latest_live_01-RL00138,latest_live_01-SEM0082-000001925470,latest_live_01-COM00138,insufficient_source_evidence,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,主播坐着，用手指指向自己，并做出手势进行讲解。,normal_volume,medium,true,manual_takeover,passed
RULE-00139,latest_live_01,comment_reply_arbitration,latest_live_01-RL00139,latest_live_01-SEM0143-000003411760,latest_live_01-COM00139,topic_related_not_causal,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,站立，用手指点腹部，调整姿势,normal_volume,low,false,safe_generic_response,passed
RULE-00140,latest_live_01,comment_reply_arbitration,latest_live_01-RL00140,latest_live_01-SEM0122-000002827040,latest_live_01-COM00140,insufficient_source_evidence,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,手持粉色球，随后用手指向上指,normal_volume,medium,true,manual_takeover,passed
RULE-00141,latest_live_01,comment_reply_arbitration,latest_live_01-RL00141,latest_live_01-SEM0239-000005897750,latest_live_01-COM00141,insufficient_source_evidence,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,手持粉色气球，用手指点气球,normal_volume,medium,true,manual_takeover,passed
RULE-00142,latest_live_01,comment_reply_arbitration,latest_live_01-RL00142,latest_live_01-SEM0055-000001391240,latest_live_01-COM00142,topic_related_not_causal,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,讲解、手势演示,normal_volume,low,false,safe_generic_response,passed
RULE-00143,latest_live_01,comment_reply_arbitration,latest_live_01-RL00143,latest_live_01-SEM0151-000003674180,latest_live_01-COM00143,topic_related_not_causal,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,主播手持一个带有红色标记的白色人体模型，同时用手指指向模型上的特定区域进行讲解。,normal_volume,low,false,safe_generic_response,passed
RULE-00144,latest_live_01,comment_reply_arbitration,latest_live_01-RL00144,latest_live_01-SEM0174-000004268850,latest_live_01-COM00144,insufficient_source_evidence,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,手持粉色气球进行演示,normal_volume,medium,true,manual_takeover,passed
RULE-00145,latest_live_01,comment_reply_arbitration,latest_live_01-RL00145,latest_live_01-SEM0089-000002049690,latest_live_01-COM00145,insufficient_source_evidence,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,"gesturing with hand, pointing finger",normal_volume,medium,true,manual_takeover,passed
RULE-00146,latest_live_01,comment_reply_arbitration,latest_live_01-RL00146,latest_live_01-SEM0182-000004477210,latest_live_01-COM00146,insufficient_source_evidence,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,坐着进行盆底肌锻炼动作演示,normal_volume,medium,true,manual_takeover,passed
RULE-00147,latest_live_01,comment_reply_arbitration,latest_live_01-RL00147,latest_live_01-SEM0144-000003477970,latest_live_01-COM00147,topic_related_not_causal,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,坐着进行健身动作指导，伴随手势,normal_volume,low,false,safe_generic_response,passed
RULE-00148,latest_live_01,comment_reply_arbitration,latest_live_01-RL00148,latest_live_01-SEM0174-000004268850,latest_live_01-COM00148,topic_related_not_causal,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,手持粉色气球进行演示,normal_volume,low,false,safe_generic_response,passed
RULE-00149,latest_live_01,comment_reply_arbitration,latest_live_01-RL00149,latest_live_01-SEM0067-000001631490,latest_live_01-COM00149,topic_related_not_causal,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,sitting_on_a_bench,normal_volume,low,false,safe_generic_response,passed
RULE-00150,latest_live_01,comment_reply_arbitration,latest_live_01-RL00150,latest_live_01-SEM0070-000001708090,latest_live_01-COM00150,insufficient_source_evidence,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,指点、手势演示,normal_volume,medium,true,manual_takeover,passed
RULE-00151,latest_live_01,comment_reply_arbitration,latest_live_01-RL00151,latest_live_01-SEM0166-000004020400,latest_live_01-COM00151,topic_related_not_causal,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,demonstrating product usage,normal_volume,low,false,safe_generic_response,passed
RULE-00152,latest_live_01,comment_reply_arbitration,latest_live_01-RL00152,latest_live_01-SEM0065-000001581930,latest_live_01-COM00152,topic_related_not_causal,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,holding and demonstrating a pink ball,normal_volume,low,false,safe_generic_response,passed
RULE-00153,latest_live_01,comment_reply_arbitration,latest_live_01-RL00153,latest_live_01-SEM0109-000002564400,latest_live_01-COM00153,topic_related_not_causal,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,手持椰子油瓶，演示涂抹动作,normal_volume,low,false,safe_generic_response,passed
RULE-00154,latest_live_01,comment_reply_arbitration,latest_live_01-RL00154,latest_live_01-SEM0110-000002588840,latest_live_01-COM00154,topic_related_not_causal,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,主播手持粉色按摩球，进行讲解和演示。,normal_volume,low,false,safe_generic_response,passed
RULE-00155,latest_live_01,comment_reply_arbitration,latest_live_01-RL00155,latest_live_01-SEM0158-000003845380,latest_live_01-COM00155,insufficient_source_evidence,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,手持粉色瑜伽球，进行动作演示。,normal_volume,medium,true,manual_takeover,passed
RULE-00156,latest_live_01,comment_reply_arbitration,latest_live_01-RL00156,latest_live_01-SEM0151-000003674180,latest_live_01-COM00156,insufficient_source_evidence,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,主播手持一个带有红色标记的白色人体模型，同时用手指指向模型上的特定区域进行讲解。,normal_volume,medium,true,manual_takeover,passed
RULE-00157,latest_live_01,comment_reply_arbitration,latest_live_01-RL00157,latest_live_01-SEM0177-000004340770,latest_live_01-COM00157,insufficient_source_evidence,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,holding and manipulating a pink ball,normal_volume,medium,true,manual_takeover,passed
RULE-00158,latest_live_01,comment_reply_arbitration,latest_live_01-RL00158,latest_live_01-SEM0086-000001992590,latest_live_01-COM00158,insufficient_source_evidence,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,双手交替做上提、展开、收拢等手势；配合讲解模拟肠道位置与脏腑下垂状态；身体轻微前倾后坐，节奏性摆动,normal_volume,medium,true,manual_takeover,passed
RULE-00159,latest_live_01,comment_reply_arbitration,latest_live_01-RL00159,latest_live_01-SEM0101-000002356400,latest_live_01-COM00159,insufficient_source_evidence,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,讲解动作要领，用手指点按演示,normal_volume,medium,true,manual_takeover,passed
RULE-00160,latest_live_01,comment_reply_arbitration,latest_live_01-RL00160,latest_live_01-SEM0099-000002294520,latest_live_01-COM00160,insufficient_source_evidence,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,demonstrating pelvic floor engagement with hand gestures and upper body movement; mouth open mid-speech; eyes closed briefly then opened,high_emphasis,medium,true,manual_takeover,passed
RULE-00161,latest_live_01,comment_reply_arbitration,latest_live_01-RL00161,latest_live_01-SEM0166-000004020400,latest_live_01-COM00161,insufficient_source_evidence,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,demonstrating product usage,normal_volume,medium,true,manual_takeover,passed
RULE-00162,latest_live_01,comment_reply_arbitration,latest_live_01-RL00162,latest_live_01-SEM0174-000004268850,latest_live_01-COM00162,insufficient_source_evidence,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,手持粉色气球进行演示,normal_volume,medium,true,manual_takeover,passed
RULE-00163,latest_live_01,comment_reply_arbitration,latest_live_01-RL00163,latest_live_01-SEM0180-000004402040,latest_live_01-COM00163,topic_related_not_causal,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,手持粉色气球进行盆底肌锻炼演示,normal_volume,low,false,safe_generic_response,passed
RULE-00164,latest_live_01,comment_reply_arbitration,latest_live_01-RL00164,latest_live_01-SEM0168-000004098120,latest_live_01-COM00164,insufficient_source_evidence,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,手持打气筒，讲解并示范动作,normal_volume,medium,true,manual_takeover,passed
RULE-00165,latest_live_01,comment_reply_arbitration,latest_live_01-RL00165,latest_live_01-SEM0086-000001992590,latest_live_01-COM00165,insufficient_source_evidence,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,双手交替做上提、展开、收拢等手势；配合讲解模拟肠道位置与脏腑下垂状态；身体轻微前倾后坐，节奏性摆动,normal_volume,medium,true,manual_takeover,passed
RULE-00166,latest_live_01,comment_reply_arbitration,latest_live_01-RL00166,latest_live_01-SEM0065-000001581930,latest_live_01-COM00166,topic_related_not_causal,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,holding and demonstrating a pink ball,normal_volume,low,false,safe_generic_response,passed
RULE-00167,latest_live_01,comment_reply_arbitration,latest_live_01-RL00167,latest_live_01-SEM0225-000005580480,latest_live_01-COM00167,insufficient_source_evidence,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,speaking_and_gesturing,normal_volume,medium,true,manual_takeover,passed
RULE-00168,latest_live_01,comment_reply_arbitration,latest_live_01-RL00168,latest_live_01-SEM0239-000005897750,latest_live_01-COM00168,topic_related_not_causal,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,手持粉色气球，用手指点气球,normal_volume,low,false,safe_generic_response,passed
RULE-00169,latest_live_01,comment_reply_arbitration,latest_live_01-RL00169,latest_live_01-SEM0148-000003617360,latest_live_01-COM00169,insufficient_source_evidence,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,holding and displaying a product,normal_volume,medium,true,manual_takeover,passed
RULE-00170,latest_live_01,comment_reply_arbitration,latest_live_01-RL00170,latest_live_01-SEM0010-000000322680,latest_live_01-COM00170,insufficient_source_evidence,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,speaking,normal_volume,medium,true,manual_takeover,passed
RULE-00171,latest_live_01,comment_reply_arbitration,latest_live_01-RL00171,latest_live_01-SEM0061-000001501960,latest_live_01-COM00171,insufficient_source_evidence,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,speaking and gesturing,normal_volume,medium,true,manual_takeover,passed
RULE-00172,latest_live_01,comment_reply_arbitration,latest_live_01-RL00172,latest_live_01-SEM0077-000001813910,latest_live_01-COM00172,insufficient_source_evidence,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,speaking and gesturing,normal_volume,medium,true,manual_takeover,passed
RULE-00173,latest_live_01,comment_reply_arbitration,latest_live_01-RL00173,latest_live_01-SEM0024-000000622240,latest_live_01-COM00173,insufficient_source_evidence,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,speaking and gesturing,normal_volume,medium,true,manual_takeover,passed
RULE-00174,latest_live_01,comment_reply_arbitration,latest_live_01-RL00174,latest_live_01-SEM0142-000003321350,latest_live_01-COM00174,insufficient_source_evidence,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,站立，手部动作，转身,normal_volume,medium,true,manual_takeover,passed
RULE-00175,latest_live_01,comment_reply_arbitration,latest_live_01-RL00175,latest_live_01-SEM0040-000000923500,latest_live_01-COM00175,insufficient_source_evidence,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,speaking and gesturing,normal_volume,medium,true,manual_takeover,passed
RULE-00176,latest_live_01,comment_reply_arbitration,latest_live_01-RL00176,latest_live_01-SEM0086-000001992590,latest_live_01-COM00176,insufficient_source_evidence,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,双手交替做上提、展开、收拢等手势；配合讲解模拟肠道位置与脏腑下垂状态；身体轻微前倾后坐，节奏性摆动,normal_volume,medium,true,manual_takeover,passed
RULE-00177,latest_live_01,comment_reply_arbitration,latest_live_01-RL00177,latest_live_01-SEM0082-000001925470,latest_live_01-COM00177,insufficient_source_evidence,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,主播坐着，用手指指向自己，并做出手势进行讲解。,normal_volume,medium,true,manual_takeover,passed
RULE-00178,latest_live_01,comment_reply_arbitration,latest_live_01-RL00178,latest_live_01-SEM0079-000001864220,latest_live_01-COM00178,topic_related_not_causal,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,主播在瑜伽球上进行演示，并用手指指向特定部位。,normal_volume,low,false,safe_generic_response,passed
RULE-00179,latest_live_01,comment_reply_arbitration,latest_live_01-RL00179,latest_live_01-SEM0073-000001741300,latest_live_01-COM00179,insufficient_source_evidence,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,手持白色骨盆模型，配合讲解做左右轻微摆动演示；后期转向左侧并继续持模型讲解,normal_volume,medium,true,manual_takeover,passed
RULE-00180,latest_live_01,comment_reply_arbitration,latest_live_01-RL00180,latest_live_01-SEM0086-000001992590,latest_live_01-COM00180,insufficient_source_evidence,comment_visible_or_topic_context,answer_only_when_evidence_supports_or_handover,topic_related_answer_with_manual_takeover_on_low_confidence,no_direct_course_quote_use_generic_safe_course_context,双手交替做上提、展开、收拢等手势；配合讲解模拟肠道位置与脏腑下垂状态；身体轻微前倾后坐，节奏性摆动,normal_volume,medium,true,manual_takeover,passed
